Year,Quarter,LocationAbbr,LocationDesc,TopicDesc,MeasureDesc,ProvisionGroupDesc,ProvisionDesc,ProvisionValue,ProvisionAltValue,DataType,Enacted_Date,Effective_Date,GeoLocation,ProvisionGroupID,ProvisionID,Time_Lag,Negative_Lag,Copied_From_Neighbor,Total_Neighbors,No_Neighbors_Already_Implemented,Neighbor_Adoption_Rate,Neighbors_Already_Implemented,Neighbor_Who_Implemented_First,Adoption_Lag,Copy_Confidence_Score
2009,4,VA,Virginia,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Malls,Designated Areas,3,Ranking,2009-03-09,2009-12-01,"(37.54268067400045, -78.45789046299967)",15GRP,96,267,False,False,5,0,0.0,[],,,0.0
2009,4,VA,Virginia,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Prisons,Designated Areas,3,Ranking,2009-03-09,2009-12-01,"(37.54268067400045, -78.45789046299967)",15GRP,101,267,False,False,5,0,0.0,[],,,0.0
2009,4,VA,Virginia,Legislation - Smokefree Indoor Air,Government Worksites,Restrictions,Type of Restriction in Government Worksite,Designated Areas,3,Ranking,2009-03-09,2009-12-01,"(37.54268067400045, -78.45789046299967)",10GRP,1,267,False,False,5,1,0.2,['District of Columbia'],District of Columbia,10836.0,0.175
2009,4,VA,Virginia,Legislation - Smokefree Indoor Air,Home-based Day Care Centers,Restrictions,Type of Restriction in Home-Based Day Care,Designated Areas,3,Ranking,2009-03-09,2009-12-01,"(37.54268067400045, -78.45789046299967)",10GRP,65,267,False,False,5,0,0.0,[],,,0.0
2010,4,NC,North Carolina,Legislation - Smokefree Indoor Air,Restaurants,Restriction Areas,Type of Restriction in Restaurant Patron Area,Banned,4,Ranking,2009-05-19,2010-01-02,"(35.466220975000454, -79.15925046299964)",15GRP,233,228,False,False,4,0,0.0,[],,,0.0
2010,3,WI,Wisconsin,Legislation - Smokefree Indoor Air,Private Worksites,Restrictions,Type of Restriction in Private Worksite,Banned,4,Ranking,2009-05-18,2010-07-05,"(44.39319117400049, -89.81637074199966)",10GRP,20,413,False,True,4,3,0.75,"['Minnesota', 'Iowa', 'Illinois']",Minnesota,733.0,0.65625
2010,3,MI,Michigan,Legislation - Smokefree Indoor Air,Bars,Restrictions,Type of Restriction in Bar (Summary),Banned,4,Ranking,2009-12-18,2010-05-01,"(44.6613195430005, -84.71439026999968)",10GRP,234,134,False,True,3,2,0.6666666666666666,"['Wisconsin', 'Ohio']",Wisconsin,1137.0,0.5833333333333333
2010,4,NC,North Carolina,Legislation - Smokefree Indoor Air,Hotels and Motels,Additional Requirements,Sleeping Room Designation (Type),Smoking Room,3,Ranking,2009-05-19,2010-01-02,"(35.466220975000454, -79.15925046299964)",20GRP,83,228,False,True,4,2,0.5,"['Tennessee', 'Georgia']",Tennessee,1471.0,0.4375
2010,3,KS,Kansas,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Grocery Stores,Banned,4,Ranking,2010-03-12,2010-07-01,"(38.34774030000045, -98.20078122699965)",15GRP,97,111,False,True,4,2,0.5,"['Nebraska', 'Colorado']",Nebraska,1446.0,0.4375
2010,2,VI,U.S. Virgin Islands,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Grocery Stores,Banned,4,Ranking,2010-05-10,2010-05-10,"(18.335765, -64.896335)",15GRP,97,0,False,False,0,0,,[],,,0.0
2010,3,VI,U.S. Virgin Islands,Legislation - Smokefree Indoor Air,Bars,Restriction Areas,Type of Restriction in Bar Patron Area,Banned,4,Ranking,2010-05-10,2010-05-10,"(18.335765, -64.896335)",15GRP,235,0,False,False,0,0,,[],,,0.0
2010,4,MI,Michigan,Legislation - Smokefree Indoor Air,Government Worksites,Restrictions,Type of Restriction in Government Worksite,Banned,4,Ranking,2009-12-18,2010-05-01,"(44.6613195430005, -84.71439026999968)",10GRP,1,134,False,False,3,2,0.6666666666666666,"['Wisconsin', 'Ohio']",Wisconsin,6188.0,0.5833333333333333
2010,2,VI,U.S. Virgin Islands,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Mental Health - Outpatient Facilities,Banned,4,Ranking,2010-05-10,2010-05-10,"(18.335765, -64.896335)",15GRP,340,0,False,False,0,0,,[],,,0.0
2010,3,VI,U.S. Virgin Islands,Legislation - Smokefree Indoor Air,Restaurants,Restriction Areas,Type of Restriction in Restaurant Bar Area,Banned,4,Ranking,2010-05-10,2010-05-10,"(18.335765, -64.896335)",15GRP,231,0,False,False,0,0,,[],,,0.0
2010,4,KS,Kansas,Legislation - Smokefree Indoor Air,Bars,Restriction Areas,Type of Restriction in Bar Employee Area,Banned,4,Ranking,2010-03-12,2010-07-01,"(38.34774030000045, -98.20078122699965)",15GRP,236,111,False,True,4,2,0.5,"['Nebraska', 'Colorado']",Nebraska,1446.0,0.4375
2010,3,VI,U.S. Virgin Islands,Legislation - Smokefree Indoor Air,Restaurants,Restriction Areas,Type of Restriction in Restaurant Employee Area,Banned,4,Ranking,2010-05-10,2010-05-10,"(18.335765, -64.896335)",15GRP,232,0,False,False,0,0,,[],,,0.0
2010,3,KS,Kansas,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Public Transportation,Banned,4,Ranking,2010-03-12,2010-07-01,"(38.34774030000045, -98.20078122699965)",15GRP,99,111,False,True,4,3,0.75,"['Nebraska', 'Oklahoma', 'Colorado']",Nebraska,2471.0,0.65625
2010,3,KS,Kansas,Legislation - Smokefree Indoor Air,Government Worksites,Restrictions,Type of Restriction in Government Worksite,Banned,4,Ranking,2010-03-12,2010-07-01,"(38.34774030000045, -98.20078122699965)",10GRP,1,111,False,False,4,2,0.5,"['Nebraska', 'Colorado']",Nebraska,4000.0,0.4375
2010,3,KS,Kansas,Legislation - Smokefree Indoor Air,Private Multi-Unit Housing,Restrictions,Type of Restriction in Lobby and Common Area of Private Multi-Unit Housing,Banned,4,Ranking,2010-03-12,2010-07-01,"(38.34774030000045, -98.20078122699965)",10GRP,125,111,False,False,4,1,0.25,['Colorado'],Colorado,1446.0,0.21875
2010,3,KS,Kansas,Legislation - Smokefree Indoor Air,Commercial Day Care Centers,Restrictions,Type of Restriction in Commercial Day Care,Banned,4,Ranking,2010-03-12,2010-07-01,"(38.34774030000045, -98.20078122699965)",10GRP,50,111,False,False,4,3,0.75,"['Nebraska', 'Missouri', 'Colorado']",Nebraska,6114.0,0.65625
2010,4,KS,Kansas,Legislation - Smokefree Indoor Air,Restaurants,Restrictions,Type of Restriction in Restaurant (Summary),Banned,4,Ranking,2010-03-12,2010-07-01,"(38.34774030000045, -98.20078122699965)",10GRP,37,111,False,True,4,2,0.5,"['Nebraska', 'Colorado']",Nebraska,1446.0,0.4375
2010,3,WI,Wisconsin,Legislation - Smokefree Indoor Air,Government Multi-Unit Housing,Restrictions,Type of Restriction in Lobby and Common Area of Government Multi-Unit Housing,Banned,4,Ranking,2009-05-18,2010-07-05,"(44.39319117400049, -89.81637074199966)",10GRP,115,413,False,True,4,2,0.5,"['Minnesota', 'Iowa']",Minnesota,733.0,0.4375
2010,3,MI,Michigan,Legislation - Smokefree Indoor Air,Restaurants,Restrictions,Type of Restriction in Restaurant (Summary),Banned,4,Ranking,2009-12-18,2010-05-01,"(44.6613195430005, -84.71439026999968)",10GRP,37,134,False,True,3,2,0.6666666666666666,"['Wisconsin', 'Ohio']",Wisconsin,1137.0,0.5833333333333333
2010,3,NC,North Carolina,Legislation - Smokefree Indoor Air,Bars,Restrictions,Type of Restriction in Bar (Summary),Banned,4,Ranking,2009-05-19,2010-01-02,"(35.466220975000454, -79.15925046299964)",10GRP,234,228,False,False,4,0,0.0,[],,,0.0
2010,3,WI,Wisconsin,Legislation - Smokefree Indoor Air,Private Multi-Unit Housing,Restrictions,Type of Restriction in Lobby and Common Area of Private Multi-Unit Housing,Banned,4,Ranking,2009-05-18,2010-07-05,"(44.39319117400049, -89.81637074199966)",10GRP,125,413,False,False,4,1,0.25,['Minnesota'],Minnesota,733.0,0.21875
2010,3,VI,U.S. Virgin Islands,Legislation - Smokefree Indoor Air,Restaurants,Restrictions,Type of Restriction in Restaurant (Summary),Banned,4,Ranking,2010-05-10,2010-05-10,"(18.335765, -64.896335)",10GRP,37,0,False,False,0,0,,[],,,0.0
2010,4,MI,Michigan,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Enclosed Arenas,Banned,4,Ranking,2009-12-18,2010-05-01,"(44.6613195430005, -84.71439026999968)",15GRP,98,134,False,True,3,2,0.6666666666666666,"['Wisconsin', 'Ohio']",Wisconsin,1137.0,0.5833333333333333
2010,3,MI,Michigan,Legislation - Smokefree Indoor Air,Restaurants,Restriction Areas,Type of Restriction in Restaurant Employee Area,Banned,4,Ranking,2009-12-18,2010-05-01,"(44.6613195430005, -84.71439026999968)",15GRP,232,134,False,True,3,2,0.6666666666666666,"['Wisconsin', 'Ohio']",Wisconsin,1137.0,0.5833333333333333
2010,3,VI,U.S. Virgin Islands,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Casinos,Banned,4,Ranking,2010-05-10,2010-05-10,"(18.335765, -64.896335)",15GRP,335,0,False,False,0,0,,[],,,0.0
2010,2,VI,U.S. Virgin Islands,Legislation - Smokefree Indoor Air,Home-based Day Care Centers,Vehicles,Type of Restriction in Home-Based Day Care Vehicle,Banned,4,Ranking,2010-05-10,2010-05-10,"(18.335765, -64.896335)",30GRP,77,0,False,False,0,0,,[],,,0.0
2010,2,VI,U.S. Virgin Islands,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Hospitals,Banned,4,Ranking,2010-05-10,2010-05-10,"(18.335765, -64.896335)",15GRP,100,0,False,False,0,0,,[],,,0.0
2010,3,NC,North Carolina,Legislation - Smokefree Indoor Air,Restaurants,Restriction Areas,Type of Restriction in Restaurant Employee Area,Banned,4,Ranking,2009-05-19,2010-01-02,"(35.466220975000454, -79.15925046299964)",15GRP,232,228,False,False,4,0,0.0,[],,,0.0
2010,3,KS,Kansas,Legislation - Smokefree Indoor Air,Restaurants,Restriction Areas,Type of Restriction in Restaurant Patron Area,Banned,4,Ranking,2010-03-12,2010-07-01,"(38.34774030000045, -98.20078122699965)",15GRP,233,111,False,True,4,2,0.5,"['Nebraska', 'Colorado']",Nebraska,1446.0,0.4375
2010,3,PA,Pennsylvania,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Casinos,Designated Areas,3,Ranking,2010-01-07,2010-01-07,"(40.79373015200048, -77.86070029399963)",15GRP,335,0,False,False,6,0,0.0,[],,,0.0
2010,3,DC,District of Columbia,Legislation - Smokefree Indoor Air,Hotels and Motels,Restrictions,Type of Restriction in Lobby and Common Area of Hotel and Motel,Banned,4,Ranking,2010-04-02,2010-05-27,"(38.89037138500049, -77.03196112699965)",10GRP,81,55,False,False,2,1,0.5,['Maryland'],Maryland,5454.0,0.4375
2010,3,KS,Kansas,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Enclosed Arenas,Banned,4,Ranking,2010-03-12,2010-07-01,"(38.34774030000045, -98.20078122699965)",15GRP,98,111,False,True,4,2,0.5,"['Nebraska', 'Colorado']",Nebraska,1446.0,0.4375
2010,3,MI,Michigan,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Hospitals,Banned,4,Ranking,2009-12-18,2010-05-01,"(44.6613195430005, -84.71439026999968)",15GRP,100,134,False,False,3,2,0.6666666666666666,"['Wisconsin', 'Ohio']",Wisconsin,9375.0,0.5833333333333333
2010,3,KS,Kansas,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Mental Health - Outpatient Facilities,Designated Areas,3,Ranking,2010-03-12,2010-07-01,"(38.34774030000045, -98.20078122699965)",15GRP,340,111,False,False,4,0,0.0,[],,,0.0
2010,3,VI,U.S. Virgin Islands,Legislation - Smokefree Indoor Air,Home-based Day Care Centers,Restrictions,Type of Restriction in Home-Based Day Care,Banned,4,Ranking,2010-05-10,2010-05-10,"(18.335765, -64.896335)",10GRP,65,0,False,False,0,0,,[],,,0.0
2010,3,WI,Wisconsin,Legislation - Smokefree Indoor Air,Bars,Restriction Areas,Type of Restriction in Bar Employee Area,Banned,4,Ranking,2009-05-18,2010-07-05,"(44.39319117400049, -89.81637074199966)",15GRP,236,413,False,True,4,3,0.75,"['Minnesota', 'Iowa', 'Illinois']",Minnesota,733.0,0.65625
2010,4,MI,Michigan,Legislation - Smokefree Indoor Air,Bars,Restriction Areas,Type of Restriction in Bar Patron Area,Banned,4,Ranking,2009-12-18,2010-05-01,"(44.6613195430005, -84.71439026999968)",15GRP,235,134,False,True,3,2,0.6666666666666666,"['Wisconsin', 'Ohio']",Wisconsin,1137.0,0.5833333333333333
2010,3,VI,U.S. Virgin Islands,Legislation - Smokefree Indoor Air,Government Worksites,Vehicles,Type of Restriction in Government Worksite Vehicle,Banned,4,Ranking,2010-05-10,2010-05-10,"(18.335765, -64.896335)",30GRP,17,0,False,False,0,0,,[],,,0.0
2010,3,VI,U.S. Virgin Islands,Legislation - Smokefree Indoor Air,Government Multi-Unit Housing,Restrictions,Type of Restriction in Lobby and Common Area of Government Multi-Unit Housing,Banned,4,Ranking,2010-05-10,2010-05-10,"(18.335765, -64.896335)",10GRP,115,0,False,False,0,0,,[],,,0.0
2010,3,MI,Michigan,Legislation - Smokefree Indoor Air,Private Worksites,Restrictions,Type of Restriction in Private Worksite,Banned,4,Ranking,2009-12-18,2010-05-01,"(44.6613195430005, -84.71439026999968)",10GRP,20,134,False,True,3,2,0.6666666666666666,"['Wisconsin', 'Ohio']",Wisconsin,1137.0,0.5833333333333333
2010,3,VI,U.S. Virgin Islands,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Malls,Banned,4,Ranking,2010-05-10,2010-05-10,"(18.335765, -64.896335)",15GRP,96,0,False,False,0,0,,[],,,0.0
2010,2,VI,U.S. Virgin Islands,Legislation - Smokefree Indoor Air,Commercial Day Care Centers,Restrictions,Type of Restriction in Commercial Day Care,Banned,4,Ranking,2010-05-10,2010-05-10,"(18.335765, -64.896335)",10GRP,50,0,False,False,0,0,,[],,,0.0
2010,4,MI,Michigan,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Casinos,Designated Areas,3,Ranking,2009-12-18,2010-05-01,"(44.6613195430005, -84.71439026999968)",15GRP,335,134,False,False,3,0,0.0,[],,,0.0
2010,3,KS,Kansas,Legislation - Smokefree Indoor Air,Private Worksites,Restrictions,Type of Restriction in Private Worksite,Banned,4,Ranking,2010-03-12,2010-07-01,"(38.34774030000045, -98.20078122699965)",10GRP,20,111,False,True,4,2,0.5,"['Nebraska', 'Colorado']",Nebraska,1446.0,0.4375
2010,3,WI,Wisconsin,Legislation - Smokefree Indoor Air,Bars,Restriction Areas,Type of Restriction in Bar Patron Area,Banned,4,Ranking,2009-05-18,2010-07-05,"(44.39319117400049, -89.81637074199966)",15GRP,235,413,False,True,4,3,0.75,"['Minnesota', 'Iowa', 'Illinois']",Minnesota,733.0,0.65625
2010,4,KS,Kansas,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Hospitals,Designated Areas,3,Ranking,2010-03-12,2010-07-01,"(38.34774030000045, -98.20078122699965)",15GRP,100,111,False,False,4,4,1.0,"['Nebraska', 'Missouri', 'Oklahoma', 'Colorado']",Nebraska,11942.0,0.7
2010,3,VI,U.S. Virgin Islands,Legislation - Smokefree Indoor Air,Private Worksites,Restrictions,Type of Restriction in Private Worksite,Banned,4,Ranking,2010-05-10,2010-05-10,"(18.335765, -64.896335)",10GRP,20,0,False,False,0,0,,[],,,0.0
2010,3,WI,Wisconsin,Legislation - Smokefree Indoor Air,Restaurants,Restriction Areas,Type of Restriction in Restaurant Bar Area,Banned,4,Ranking,2009-05-18,2010-07-05,"(44.39319117400049, -89.81637074199966)",15GRP,231,413,False,True,4,3,0.75,"['Minnesota', 'Iowa', 'Illinois']",Minnesota,733.0,0.65625
2010,3,KS,Kansas,Legislation - Smokefree Indoor Air,Bars,Restrictions,Type of Restriction in Bar (Summary),Banned,4,Ranking,2010-03-12,2010-07-01,"(38.34774030000045, -98.20078122699965)",10GRP,234,111,False,True,4,2,0.5,"['Nebraska', 'Colorado']",Nebraska,1446.0,0.4375
2010,3,MI,Michigan,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Public Transportation,Banned,4,Ranking,2009-12-18,2010-05-01,"(44.6613195430005, -84.71439026999968)",15GRP,99,134,False,True,3,2,0.6666666666666666,"['Wisconsin', 'Ohio']",Wisconsin,1137.0,0.5833333333333333
2010,2,VI,U.S. Virgin Islands,Legislation - Smokefree Indoor Air,Private Multi-Unit Housing,Restrictions,Type of Restriction in Lobby and Common Area of Private Multi-Unit Housing,Banned,4,Ranking,2010-05-10,2010-05-10,"(18.335765, -64.896335)",10GRP,125,0,False,False,0,0,,[],,,0.0
2010,3,NC,North Carolina,Legislation - Smokefree Indoor Air,Bars,Restriction Areas,Type of Restriction in Bar Patron Area,Banned,4,Ranking,2009-05-19,2010-01-02,"(35.466220975000454, -79.15925046299964)",15GRP,235,228,False,False,4,0,0.0,[],,,0.0
2010,3,VI,U.S. Virgin Islands,Legislation - Smokefree Indoor Air,Private Worksites,Vehicles,Type of Restriction in Private Worksite Vehicle,Banned,4,Ranking,2010-05-10,2010-05-10,"(18.335765, -64.896335)",30GRP,34,0,False,False,0,0,,[],,,0.0
2010,3,MI,Michigan,Legislation - Smokefree Indoor Air,Hotels and Motels,Restrictions,Type of Restriction in Lobby and Common Area of Hotel and Motel,Banned,4,Ranking,2009-12-18,2010-05-01,"(44.6613195430005, -84.71439026999968)",10GRP,81,134,False,True,3,2,0.6666666666666666,"['Wisconsin', 'Ohio']",Wisconsin,1137.0,0.5833333333333333
2010,2,VI,U.S. Virgin Islands,Legislation - Smokefree Indoor Air,Government Worksites,Restrictions,Type of Restriction in Government Worksite,Banned,4,Ranking,2010-05-10,2010-05-10,"(18.335765, -64.896335)",10GRP,1,0,False,False,0,0,,[],,,0.0
2010,2,VI,U.S. Virgin Islands,Legislation - Smokefree Indoor Air,Bars,Restrictions,Type of Restriction in Bar (Summary),Banned,4,Ranking,2010-05-10,2010-05-10,"(18.335765, -64.896335)",10GRP,234,0,False,False,0,0,,[],,,0.0
2010,2,VI,U.S. Virgin Islands,Legislation - Smokefree Indoor Air,Restaurants,Restriction Areas,Type of Restriction in Restaurant Patron Area,Banned,4,Ranking,2010-05-10,2010-05-10,"(18.335765, -64.896335)",15GRP,233,0,False,False,0,0,,[],,,0.0
2010,3,WI,Wisconsin,Legislation - Smokefree Indoor Air,Restaurants,Restrictions,Type of Restriction in Restaurant (Summary),Banned,4,Ranking,2009-05-18,2010-07-05,"(44.39319117400049, -89.81637074199966)",10GRP,37,413,False,True,4,3,0.75,"['Minnesota', 'Iowa', 'Illinois']",Minnesota,733.0,0.65625
2010,3,WI,Wisconsin,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Public Transportation,Banned,4,Ranking,2009-05-18,2010-07-05,"(44.39319117400049, -89.81637074199966)",15GRP,99,413,False,True,4,3,0.75,"['Minnesota', 'Iowa', 'Illinois']",Minnesota,733.0,0.65625
2010,3,KS,Kansas,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Mental Health - Residential Facilities,Designated Areas,3,Ranking,2010-03-12,2010-07-01,"(38.34774030000045, -98.20078122699965)",15GRP,341,111,False,False,4,0,0.0,[],,,0.0
2010,4,MI,Michigan,Legislation - Smokefree Indoor Air,Bars,Restriction Areas,Type of Restriction in Bar Employee Area,Banned,4,Ranking,2009-12-18,2010-05-01,"(44.6613195430005, -84.71439026999968)",15GRP,236,134,False,True,3,2,0.6666666666666666,"['Wisconsin', 'Ohio']",Wisconsin,1137.0,0.5833333333333333
2010,2,VI,U.S. Virgin Islands,Legislation - Smokefree Indoor Air,Commercial Day Care Centers,Vehicles,Type of Restriction in Commercial Day Care Vehicle,Banned,4,Ranking,2010-05-10,2010-05-10,"(18.335765, -64.896335)",30GRP,61,0,False,False,0,0,,[],,,0.0
2010,3,WI,Wisconsin,Legislation - Smokefree Indoor Air,Government Worksites,Restrictions,Type of Restriction in Government Worksite,Banned,4,Ranking,2009-05-18,2010-07-05,"(44.39319117400049, -89.81637074199966)",10GRP,1,413,False,False,4,4,1.0,"['Michigan', 'Minnesota', 'Iowa', 'Illinois']",Michigan,6270.0,0.7
2010,3,MI,Michigan,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Malls,Banned,4,Ranking,2009-12-18,2010-05-01,"(44.6613195430005, -84.71439026999968)",15GRP,96,134,False,True,3,2,0.6666666666666666,"['Wisconsin', 'Ohio']",Wisconsin,1137.0,0.5833333333333333
2010,3,WI,Wisconsin,Legislation - Smokefree Indoor Air,Restaurants,Restriction Areas,Type of Restriction in Restaurant Patron Area,Banned,4,Ranking,2009-05-18,2010-07-05,"(44.39319117400049, -89.81637074199966)",15GRP,233,413,False,True,4,3,0.75,"['Minnesota', 'Iowa', 'Illinois']",Minnesota,733.0,0.65625
2010,3,KS,Kansas,Legislation - Smokefree Indoor Air,Restaurants,Restriction Areas,Type of Restriction in Restaurant Bar Area,Banned,4,Ranking,2010-03-12,2010-07-01,"(38.34774030000045, -98.20078122699965)",15GRP,231,111,False,True,4,2,0.5,"['Nebraska', 'Colorado']",Nebraska,1446.0,0.4375
