Year,Quarter,LocationAbbr,LocationDesc,TopicDesc,MeasureDesc,ProvisionGroupDesc,ProvisionDesc,ProvisionValue,ProvisionAltValue,DataType,Enacted_Date,Effective_Date,GeoLocation,ProvisionGroupID,ProvisionID
1995,4,DE,Delaware,Legislation - Smokefree Indoor Air,Private Worksites,Restrictions,Type of Restriction in Private Worksite,Designated Areas,3,Ranking,1994-06-28,1994-06-28,"(39.008830667000495, -75.57774116799965)",10GRP,20
1995,4,NV,Nevada,Legislation - Smokefree Indoor Air,Restaurants,Restriction Areas,Type of Restriction in Restaurant Bar Area,Designated Areas,3,Ranking,1991-06-06,1991-10-01,"(39.493240390000494, -117.07184056399967)",15GRP,231
1995,4,WI,Wisconsin,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Hospitals,Banned,4,Ranking,1984-04-18,1984-04-26,"(44.39319117400049, -89.81637074199966)",15GRP,100
1995,4,OR,Oregon,Legislation - Smokefree Indoor Air,Restaurants,Restriction Areas,Type of Restriction in Restaurant Employee Area,Designated Areas,3,Ranking,1981-01-01,1981-12-31,"(44.56744942400047, -120.15503132599969)",15GRP,232
1995,4,MN,Minnesota,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Enclosed Arenas,Designated Areas,3,Ranking,1975-06-02,1975-06-02,"(46.35564873600049, -94.79420050299967)",15GRP,98
1995,4,DE,Delaware,Legislation - Smokefree Indoor Air,Restaurants,Restrictions,Type of Restriction in Restaurant (Summary),Designated Areas,3,Ranking,1994-06-28,1994-06-28,"(39.008830667000495, -75.57774116799965)",10GRP,37
1995,4,NY,New York,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Hospitals,Designated Areas,3,Ranking,1989-07-05,1990-01-01,"(42.82700103200045, -75.54397042699964)",15GRP,100
1995,4,MO,Missouri,Legislation - Smokefree Indoor Air,Commercial Day Care Centers,Restrictions,Type of Restriction in Commercial Day Care,Banned,4,Ranking,1993-06-15,1993-09-13,"(38.635790776000476, -92.56630005299968)",10GRP,50
1995,4,UT,Utah,Legislation - Smokefree Indoor Air,Hotels and Motels,Additional Requirements,Sleeping Room Designation (Type),Smoking Room,3,Ranking,1994-03-22,1995-01-01,"(39.360700171000474, -111.58713063499971)",20GRP,83
1995,4,DE,Delaware,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Public Transportation,Banned,4,Ranking,1994-06-28,1994-06-28,"(39.008830667000495, -75.57774116799965)",15GRP,99
1995,4,RI,Rhode Island,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Hospitals,Designated Areas,3,Ranking,1977-05-17,1977-07-16,"(41.70828019300046, -71.52247031399963)",15GRP,100
1995,4,KS,Kansas,Legislation - Smokefree Indoor Air,Home-based Day Care Centers,Restrictions,Type of Restriction in Home-Based Day Care,Banned,4,Ranking,1994-04-25,1994-07-01,"(38.34774030000045, -98.20078122699965)",10GRP,65
1995,4,LA,Louisiana,Legislation - Smokefree Indoor Air,Private Worksites,Restrictions,Type of Restriction in Private Worksite,Designated Areas,3,Ranking,1992-07-14,1992-08-15,"(31.31266064400046, -92.44568007099969)",10GRP,20
1995,4,VA,Virginia,Legislation - Smokefree Indoor Air,Restaurants,Restriction Areas,Type of Restriction in Restaurant Patron Area,Designated Areas,3,Ranking,1990-04-18,1990-12-31,"(37.54268067400045, -78.45789046299967)",15GRP,233
1995,4,SC,South Carolina,Legislation - Smokefree Indoor Air,Home-based Day Care Centers,Restrictions,Type of Restriction in Home-Based Day Care,Banned,4,Ranking,1994-03-01,1994-03-01,"(33.998821303000454, -81.04537120699968)",10GRP,65
1995,4,NH,New Hampshire,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Public Transportation,Banned,4,Ranking,1990-04-27,1991-01-01,"(43.65595011300047, -71.50036091999965)",15GRP,99
1995,4,PR,Puerto Rico,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Substance Use - Residential Facilities,Designated Smoking Area,0,Ranking,1993-08-03,1994-01-30,"(18.220833, -66.590149)",15GRP,339
1995,4,DC,District of Columbia,Legislation - Smokefree Indoor Air,Restaurants,Restriction Areas,Type of Restriction in Restaurant Patron Area,Designated Areas,3,Ranking,1990-12-14,1991-02-14,"(38.89037138500049, -77.03196112699965)",15GRP,233
1995,4,TN,Tennessee,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Hospitals,Designated Areas,3,Ranking,1995-06-12,1995-07-01,"(35.68094058000048, -85.77449091399967)",15GRP,100
1995,4,TX,Texas,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Hospitals,Designated Areas,3,Ranking,1975-05-23,1975-09-01,"(31.827240407000488, -99.42677020599967)",15GRP,100
1995,4,VT,Vermont,Legislation - Smokefree Indoor Air,Restaurants,Restrictions,Type of Restriction in Restaurant (Summary),Designated Areas,3,Ranking,1993-05-28,1993-07-01,"(43.62538123900049, -72.51764079099962)",10GRP,37
1995,4,AZ,Arizona,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Public Transportation,Designated Areas,3,Ranking,1973-05-04,1973-08-08,"(34.865970280000454, -111.76381127699972)",15GRP,99
1995,4,NE,Nebraska,Legislation - Smokefree Indoor Air,Restaurants,Restrictions,Type of Restriction in Restaurant (Summary),Designated Areas,3,Ranking,1979-01-01,1979-12-31,"(41.6410409880005, -99.36572062299967)",10GRP,37
1995,4,MD,Maryland,Legislation - Smokefree Indoor Air,Restaurants,Restriction Areas,Type of Restriction in Restaurant Patron Area,Designated Areas,3,Ranking,1995-04-27,1995-04-27,"(39.29058096400047, -76.60926011099963)",15GRP,233
1995,4,NE,Nebraska,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Enclosed Arenas,Designated Areas,3,Ranking,1979-05-21,1980-01-01,"(41.6410409880005, -99.36572062299967)",15GRP,98
1995,4,VT,Vermont,Legislation - Smokefree Indoor Air,Restaurants,Restriction Areas,Type of Restriction in Restaurant Bar Area,Banned,4,Ranking,1993-05-28,1993-07-01,"(43.62538123900049, -72.51764079099962)",15GRP,231
1995,4,MD,Maryland,Legislation - Smokefree Indoor Air,Hotels and Motels,Restrictions,Type of Restriction in Lobby and Common Area of Hotel and Motel,Banned,4,Ranking,1995-04-27,1995-04-27,"(39.29058096400047, -76.60926011099963)",10GRP,81
1995,4,IL,Illinois,Legislation - Smokefree Indoor Air,Hotels and Motels,Restrictions,Type of Restriction in Lobby and Common Area of Hotel and Motel,Designated Areas,3,Ranking,1990-01-09,1990-07-01,"(40.48501028300046, -88.99771017799969)",10GRP,81
1995,4,NV,Nevada,Legislation - Smokefree Indoor Air,Government Worksites,Restrictions,Type of Restriction in Government Worksite,Designated Areas,3,Ranking,1977-05-05,1977-05-05,"(39.493240390000494, -117.07184056399967)",10GRP,1
1995,4,WI,Wisconsin,Legislation - Smokefree Indoor Air,Restaurants,Restriction Areas,Type of Restriction in Restaurant Patron Area,Designated Areas,3,Ranking,1983-01-01,1983-12-31,"(44.39319117400049, -89.81637074199966)",15GRP,233
1995,4,NY,New York,Legislation - Smokefree Indoor Air,Private Worksites,Restrictions,Type of Restriction in Private Worksite,Designated Areas,3,Ranking,1989-07-05,1990-04-01,"(42.82700103200045, -75.54397042699964)",10GRP,20
1995,4,UT,Utah,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Public Transportation,Banned,4,Ranking,1994-03-22,1995-01-01,"(39.360700171000474, -111.58713063499971)",15GRP,99
1995,4,IL,Illinois,Legislation - Smokefree Indoor Air,Restaurants,Restrictions,Type of Restriction in Restaurant (Summary),Designated Areas,3,Ranking,1990-01-01,1990-07-01,"(40.48501028300046, -88.99771017799969)",10GRP,37
1995,4,SC,South Carolina,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Public Transportation,Banned,4,Ranking,1990-05-30,1990-08-01,"(33.998821303000454, -81.04537120699968)",15GRP,99
1995,4,HI,Hawaii,Legislation - Smokefree Indoor Air,Home-based Day Care Centers,Restrictions,Type of Restriction in Home-Based Day Care,Banned,4,Ranking,1993-04-26,1993-04-26,"(21.304850435000446, -157.85774940299973)",10GRP,65
1995,4,NE,Nebraska,Legislation - Smokefree Indoor Air,Bars,Restriction Areas,Type of Restriction in Bar Employee Area,Designated Areas,3,Ranking,1979-01-01,1979-12-31,"(41.6410409880005, -99.36572062299967)",15GRP,236
1995,4,WI,Wisconsin,Legislation - Smokefree Indoor Air,Restaurants,Restrictions,Type of Restriction in Restaurant (Summary),Designated Areas,3,Ranking,1983-01-01,1983-12-31,"(44.39319117400049, -89.81637074199966)",10GRP,37
1995,4,RI,Rhode Island,Legislation - Smokefree Indoor Air,Restaurants,Restriction Areas,Type of Restriction in Restaurant Patron Area,Designated Areas,3,Ranking,1977-01-01,1977-12-31,"(41.70828019300046, -71.52247031399963)",15GRP,233
1995,4,KS,Kansas,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Public Transportation,Banned,4,Ranking,1987-04-14,1987-07-01,"(38.34774030000045, -98.20078122699965)",15GRP,99
1995,4,OR,Oregon,Legislation - Smokefree Indoor Air,Restaurants,Restriction Areas,Type of Restriction in Restaurant Patron Area,Designated Areas,3,Ranking,1981-01-01,1981-12-31,"(44.56744942400047, -120.15503132599969)",15GRP,233
1995,4,HI,Hawaii,Legislation - Smokefree Indoor Air,Restaurants,Restriction Areas,Type of Restriction in Restaurant Bar Area,Designated Areas,3,Ranking,1987-01-01,1987-01-01,"(21.304850435000446, -157.85774940299973)",15GRP,231
1995,4,CA,California,Legislation - Smokefree Indoor Air,Restaurants,Restriction Areas,Type of Restriction in Restaurant Patron Area,Banned,4,Ranking,1994-07-21,1995-01-01,"(37.63864012300047, -120.99999953799971)",15GRP,233
1995,4,GU,Guam,Legislation - Smokefree Indoor Air,Commercial Day Care Centers,Restrictions,Type of Restriction in Commercial Day Care,Designated Smoking Area,0,Ranking,1992-10-01,1992-11-01,"(13.444304, 144.793731)",10GRP,50
1995,4,VT,Vermont,Legislation - Smokefree Indoor Air,Government Worksites,Restrictions,Type of Restriction in Government Worksite,Designated Areas,3,Ranking,1993-05-28,1993-07-01,"(43.62538123900049, -72.51764079099962)",10GRP,1
1995,4,FL,Florida,Legislation - Smokefree Indoor Air,Restaurants,Restriction Areas,Type of Restriction in Restaurant Employee Area,Designated Areas,3,Ranking,1985-01-01,1985-01-01,"(28.932040377000476, -81.92896053899966)",15GRP,232
1995,4,GU,Guam,Legislation - Smokefree Indoor Air,Restaurants,Restriction Areas,Type of Restriction in Restaurant Patron Area,Designated Smoking Area,0,Ranking,1992-10-01,1992-11-01,"(13.444304, 144.793731)",15GRP,233
1995,4,MI,Michigan,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Enclosed Arenas,Designated Areas,3,Ranking,1986-07-15,1986-07-15,"(44.6613195430005, -84.71439026999968)",15GRP,98
1995,4,AK,Alaska,Legislation - Smokefree Indoor Air,Restaurants,Restrictions,Type of Restriction in Restaurant (Summary),Designated Areas,3,Ranking,1975-01-01,1975-12-31,"(64.84507995700051, -147.72205903599973)",10GRP,37
1995,4,MA,Massachusetts,Legislation - Smokefree Indoor Air,Restaurants,Restrictions,Type of Restriction in Restaurant (Summary),Designated Areas,3,Ranking,1990-06-26,1990-09-24,"(42.27687047000046, -72.08269067499964)",10GRP,37
1995,4,DE,Delaware,Legislation - Smokefree Indoor Air,Restaurants,Restriction Areas,Type of Restriction in Restaurant Employee Area,Designated Areas,3,Ranking,1994-06-28,1994-06-28,"(39.008830667000495, -75.57774116799965)",15GRP,232
1995,4,FL,Florida,Legislation - Smokefree Indoor Air,Hotels and Motels,Restrictions,Type of Restriction in Lobby and Common Area of Hotel and Motel,Designated Areas,3,Ranking,1992-04-10,1992-10-01,"(28.932040377000476, -81.92896053899966)",10GRP,81
1995,4,PR,Puerto Rico,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Substance Use - Outpatient Facilities,Designated Smoking Area,0,Ranking,1993-08-03,1994-01-30,"(18.220833, -66.590149)",15GRP,338
1995,4,NH,New Hampshire,Legislation - Smokefree Indoor Air,Restaurants,Restriction Areas,Type of Restriction in Restaurant Employee Area,Designated Areas,3,Ranking,1990-04-27,1991-01-01,"(43.65595011300047, -71.50036091999965)",15GRP,232
1995,4,IA,Iowa,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Malls,Designated Areas,3,Ranking,1990-04-24,1990-07-01,"(42.46940091300047, -93.81649055599968)",15GRP,96
1995,4,VT,Vermont,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Enclosed Arenas,Designated Areas,3,Ranking,1993-05-28,1993-07-01,"(43.62538123900049, -72.51764079099962)",15GRP,98
1995,4,MA,Massachusetts,Legislation - Smokefree Indoor Air,Government Worksites,Restrictions,Type of Restriction in Government Worksite,Designated Areas,3,Ranking,1988-01-14,1988-04-13,"(42.27687047000046, -72.08269067499964)",10GRP,1
1995,4,PA,Pennsylvania,Legislation - Smokefree Indoor Air,Government Worksites,Restrictions,Type of Restriction in Government Worksite,Designated Areas,3,Ranking,1988-12-21,1989-02-19,"(40.79373015200048, -77.86070029399963)",10GRP,1
1995,4,VT,Vermont,Legislation - Smokefree Indoor Air,Bars,Restriction Areas,Type of Restriction in Bar Employee Area,Designated Areas,3,Ranking,1993-05-28,1993-07-01,"(43.62538123900049, -72.51764079099962)",15GRP,236
1995,4,MN,Minnesota,Legislation - Smokefree Indoor Air,Restaurants,Restriction Areas,Type of Restriction in Restaurant Bar Area,Designated Areas,3,Ranking,1975-01-01,1975-01-01,"(46.35564873600049, -94.79420050299967)",15GRP,231
1995,4,IA,Iowa,Legislation - Smokefree Indoor Air,Private Worksites,Restrictions,Type of Restriction in Private Worksite,Designated Areas,3,Ranking,1987-06-08,1987-07-01,"(42.46940091300047, -93.81649055599968)",10GRP,20
1995,4,NE,Nebraska,Legislation - Smokefree Indoor Air,Restaurants,Restriction Areas,Type of Restriction in Restaurant Employee Area,Designated Areas,3,Ranking,1979-01-01,1979-12-31,"(41.6410409880005, -99.36572062299967)",15GRP,232
1995,4,DC,District of Columbia,Legislation - Smokefree Indoor Air,Private Worksites,Restrictions,Type of Restriction in Private Worksite,Designated Areas,3,Ranking,1991-05-02,1991-08-02,"(38.89037138500049, -77.03196112699965)",10GRP,20
1995,4,ME,Maine,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Grocery Stores,Designated Areas,3,Ranking,1993-06-15,1994-01-01,"(45.254228894000505, -68.98503133599962)",15GRP,97
1995,4,ME,Maine,Legislation - Smokefree Indoor Air,Commercial Day Care Centers,Restrictions,Type of Restriction in Commercial Day Care,Designated Areas,3,Ranking,1993-06-15,1994-01-01,"(45.254228894000505, -68.98503133599962)",10GRP,50
1995,4,IA,Iowa,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Grocery Stores,Designated Areas,3,Ranking,1987-06-08,1987-07-01,"(42.46940091300047, -93.81649055599968)",15GRP,97
1995,4,MO,Missouri,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Enclosed Arenas,Designated Areas,3,Ranking,1992-06-11,1992-08-13,"(38.635790776000476, -92.56630005299968)",15GRP,98
1995,4,MO,Missouri,Legislation - Smokefree Indoor Air,Restaurants,Restriction Areas,Type of Restriction in Restaurant Employee Area,Designated Areas,3,Ranking,1992-06-11,1992-12-31,"(38.635790776000476, -92.56630005299968)",15GRP,232
1995,4,AK,Alaska,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Grocery Stores,Designated Areas,3,Ranking,1984-04-18,1984-07-17,"(64.84507995700051, -147.72205903599973)",15GRP,97
1995,4,ID,Idaho,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Hospitals,Designated Areas,3,Ranking,1985-03-11,1986-01-01,"(43.682630005000476, -114.3637300419997)",15GRP,100
1995,4,CO,Colorado,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Enclosed Arenas,Designated Areas,3,Ranking,1977-07-01,1977-07-01,"(38.843840757000464, -106.13361092099967)",15GRP,98
1995,4,OR,Oregon,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Grocery Stores,Designated Areas,3,Ranking,1981-07-21,1983-07-01,"(44.56744942400047, -120.15503132599969)",15GRP,97
1995,4,RI,Rhode Island,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Grocery Stores,Designated Areas,3,Ranking,1977-05-17,1977-07-16,"(41.70828019300046, -71.52247031399963)",15GRP,97
1995,4,MT,Montana,Legislation - Smokefree Indoor Air,Restaurants,Restrictions,Type of Restriction in Restaurant (Summary),Designated Areas,3,Ranking,1979-03-29,1979-07-01,"(47.06652897200047, -109.42442064499971)",10GRP,37
1995,4,GU,Guam,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Enclosed Arenas,Designated Smoking Area,0,Ranking,1992-10-01,1992-11-01,"(13.444304, 144.793731)",15GRP,98
1995,4,ID,Idaho,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Public Transportation,Designated Areas,3,Ranking,1985-03-11,1986-01-01,"(43.682630005000476, -114.3637300419997)",15GRP,99
1995,4,AK,Alaska,Legislation - Smokefree Indoor Air,Restaurants,Restriction Areas,Type of Restriction in Restaurant Employee Area,Designated Areas,3,Ranking,1975-01-01,1975-12-31,"(64.84507995700051, -147.72205903599973)",15GRP,232
1995,4,MN,Minnesota,Legislation - Smokefree Indoor Air,Restaurants,Restrictions,Type of Restriction in Restaurant (Summary),Designated Areas,3,Ranking,1975-01-01,1975-01-01,"(46.35564873600049, -94.79420050299967)",10GRP,37
1995,4,MO,Missouri,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Grocery Stores,Designated Areas,3,Ranking,1992-06-11,1992-08-13,"(38.635790776000476, -92.56630005299968)",15GRP,97
1995,4,TN,Tennessee,Legislation - Smokefree Indoor Air,Commercial Day Care Centers,Restrictions,Type of Restriction in Commercial Day Care,Designated Areas,3,Ranking,1995-06-12,1995-07-01,"(35.68094058000048, -85.77449091399967)",10GRP,50
1995,4,VT,Vermont,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Public Transportation,Banned,4,Ranking,1993-05-28,1993-07-01,"(43.62538123900049, -72.51764079099962)",15GRP,99
